OrderID,Date,CustomerID,State,Category,Sub-Category,Quantity,Sales,Profit
O20360,2024-11-25,C1284,Illinois,Clothing,Pants,1,37.42,7.81
O20361,2023-05-18,C1258,Illinois,Home,Furniture,5,1200.35,74.62
O20362,2023-10-28,C1415,Florida,Home,Decor,1,31.84,5.45
O20363,2024-03-18,C1177,New York,Clothing,Shirts,1,19.16,4.16
O20364,2024-07-02,C1457,Florida,Toys,Action Figures,2,55.57,6.92
O20365,2024-07-05,C1187,Illinois,Electronics,Laptop,2,1908.75,269.29
O20366,2023-01-11,C1476,California,Beauty,Skincare,5,183.12,34.75
O20367,2023-02-13,C1319,Texas,Home,Kitchen,1,49.96,3.18
O20368,2023-08-17,C1490,Florida,Home,Furniture,3,920.86,117.07
O20369,2024-04-30,C1235,Ohio,Electronics,Accessories,1,28.22,3.08
O20370,2024-09-02,C1236,Texas,Electronics,Phone,2,1079.54,57.65
O20371,2023-02-20,C1496,Illinois,Clothing,Pants,1,45.95,4.1
O20372,2024-08-18,C1421,Ohio,Home,Furniture,4,1226.64,158.45
O20373,2023-08-22,C1041,Florida,Electronics,Laptop,4,3574.96,319.91
O20374,2024-11-06,C1128,California,Sports,Outdoor,3,203.84,34.75
O20375,2023-10-06,C1096,Florida,Sports,Accessories,5,149.67,20.91
O20376,2023-10-26,C1269,New York,Home,Kitchen,1,65.32,3.78
O20377,2023-11-24,C1203,Michigan,Sports,Accessories,4,110.35,11.59
O20378,2024-04-07,C1369,California,Electronics,Accessories,5,140.48,7.57
O20379,2024-05-28,C1278,Pennsylvania,Electronics,Phone,4,1535.52,186.76
O20380,2024-09-21,C1422,California,Electronics,Accessories,5,127.99,13.03
O20381,2023-01-21,C1039,Florida,Home,Kitchen,5,319.99,60.04
O20382,2023-06-13,C1204,Illinois,Electronics,Audio,4,543.5,60.59
O20383,2024-02-16,C1448,New York,Sports,Outdoor,2,186.44,23.31
O20384,2024-09-29,C1415,Florida,Electronics,Audio,5,804.84,157.0
O20385,2023-03-11,C1368,Texas,Clothing,Shoes,1,73.39,10.73
O20386,2024-01-16,C1194,New York,Beauty,Skincare,4,117.26,18.91
O20387,2024-04-27,C1170,Pennsylvania,Electronics,Accessories,2,51.58,11.26
O20388,2023-07-11,C1036,New York,Electronics,Accessories,4,115.39,10.54
O20389,2023-07-24,C1408,Michigan,Home,Bedding,3,247.68,61.38
O20390,2023-03-03,C1038,Pennsylvania,Clothing,Pants,1,41.0,9.43
O20391,2023-09-10,C1136,Florida,Electronics,Phone,3,1700.46,182.48
O20392,2023-12-05,C1486,California,Clothing,Shirts,5,134.0,30.63
O20393,2024-01-14,C1103,Florida,Home,Furniture,5,1545.49,310.32
O20394,2024-05-10,C1196,Ohio,Sports,Fitness,3,222.46,52.53
O20395,2024-06-18,C1031,Texas,Beauty,Makeup,3,84.91,15.98
O20396,2024-07-21,C1378,Georgia,Clothing,Shirts,5,114.31,21.14
O20397,2023-02-10,C1202,Texas,Clothing,Jackets,2,169.66,8.6
O20398,2023-06-23,C1396,Georgia,Clothing,Jackets,1,82.74,11.99
O20399,2024-01-09,C1291,California,Sports,Fitness,4,$334.95,30.16
O20400,2023-05-31,C1116,Georgia,Electronics,Phone,3,1501.58,172.41
O20401,2023-10-15,C1125,Florida,Clothing,Pants,1,38.94,9.57
O20402,2024-03-20,C1417,New York,Toys,Puzzles,4,45.83,3.08
O20403,2024-04-05,C1111,Texas,Sports,Fitness,4,246.12,47.87
O20404,2024-11-19,C1474,Florida,Electronics,Laptop,3,2825.05,238.97
O20405,2023-03-22,C1471,North Carolina,Electronics,Accessories,2,61.89,3.19
O20406,2023-02-27,C1379,Texas,Electronics,Phone,2,1089.23,163.69
O20407,2024-01-05,C1168,California,Electronics,Laptop,1,960.83,79.02
O20408,2024-05-17,C1327,Illinois,Home,Bedding,1,88.47,21.51
O20409,2024-06-09,C1142,Florida,Toys,Action Figures,5,84.97,7.71
O20410,2023-06-29,C1306,Florida,Home,Furniture,2,500.04,44.21
O20411,2024-04-13,C1207,Pennsylvania,Electronics,Audio,1,119.2,6.73
O20412,2024-05-20,C1111,Texas,Electronics,Audio,5,723.46,83.9
O20413,2024-07-22,C1088,Michigan,Electronics,Laptop,4,4317.22,236.68
O20414,2023-06-02,C1103,Florida,Clothing,Jackets,1,74.25,11.12
O20415,2023-07-09,C1222,California,Toys,Board Games,5,136.01,20.55
O20416,2024-09-30,C1051,Ohio,Electronics,Phone,2,796.95,48.33
O20417,2023-02-08,C1438,Pennsylvania,Electronics,Accessories,4,117.03,11.47
O20418,2023-02-24,C1269,New York,Clothing,Pants,1,37.15,8.04
O20419,2023-12-26,C1438,Pennsylvania,Clothing,Jackets,2,222.58,31.72
O20420,2024-03-19,C1209,Texas,Clothing,Shirts,4,83.27,11.4
O20421,2024-07-31,C1494,Florida,Beauty,Makeup,3,105.92,20.1
O20422,2024-08-22,C1280,Michigan,Electronics,Laptop,2,1626.43,313.86
O20423,2024-08-22,C1021,California,Toys,Puzzles,3,45.17,9.14
O20424,2023-03-24,C1023,New York,Clothing,Pants,1,38.0,8.21
O20425,2023-08-01,C1186,Georgia,Clothing,Shirts,5,140.22,13.52
O20426,2024-01-10,C1050,North Carolina,Sports,Accessories,1,31.98,2.02
O20427,2024-10-21,C1275,Florida,Electronics,Accessories,2,67.0,8.45
O20428,2023-05-27,C1397,Florida,Home,Furniture,3,665.4,147.07
O20429,2023-06-30,C1359,Illinois,Clothing,Jackets,3,278.85,18.29
O20430,2023-09-19,C1192,Michigan,Home,Furniture,4,927.74,153.25
O20431,2024-11-17,C1165,Georgia,Toys,Board Games,1,23.67,4.5
O20432,2023-09-09,C1005,Texas,Beauty,Hair,1,19.45,2.85
O20433,2024-02-02,C1490,Florida,Beauty,Skincare,2,61.02,6.17
O20434,2024-03-26,C1246,Florida,Home,Kitchen,3,146.26,16.86
O20435,2024-05-30,C1265,Ohio,Electronics,Audio,2,271.45,17.46
O20436,2023-02-22,C1054,Illinois,Home,Furniture,2,439.16,47.66
O20437,2024-01-31,C1161,Pennsylvania,Toys,Board Games,3,78.47,4.62
O20438,2024-08-18,C1069,North Carolina,Electronics,Laptop,2,1799.99,351.48
O20439,2023-07-14,C1168,California,Clothing,Jackets,3,270.86,62.19
O20440,2024-04-01,C1117,Texas,Beauty,Hair,2,32.71,5.78
O20441,2024-04-30,C1059,New York,Home,Bedding,5,513.49,93.12
O20442,2024-08-07,C1216,New York,Clothing,Pants,2,54.09,7.81
O20443,2024-09-06,C1262,California,Beauty,Hair,2,41.98,3.41
O20444,2024-10-24,C1380,California,Electronics,Laptop,5,3737.46,192.65
O20445,2023-11-26,C1337,Pennsylvania,Electronics,Phone,1,440.11,52.28
O20446,2024-03-20,C1256,Michigan,Toys,Action Figures,3,75.64,15.15
O20447,2024-08-05,C1231,Florida,Clothing,Jackets,4,272.57,65.99
O20448,2024-09-09,C1030,Illinois,Toys,Puzzles,5,74.37,10.13
O20449,2024-11-16,C1110,Texas,Electronics,Laptop,1,755.99,93.05
O20450,2023-02-02,C1107,Ohio,Clothing,Jackets,2,178.46,24.84
O20451,2023-03-15,C1235,Ohio,Electronics,Audio,1,127.36,17.26
O20452,2023-09-14,C1210,Illinois,Sports,Fitness,5,378.86,66.37
O20453,2023-11-07,C1202,Texas,Clothing,Jackets,2,187.14,36.83
O20454,2024-05-05,C1068,California,Clothing,Shirts,1,23.73,4.91
O20455,2024-05-15,C1010,California,Electronics,Audio,4,557.36,100.28
O20456,2024-06-12,C1284,Illinois,Electronics,Laptop,3,3303.41,454.37
O20457,2024-08-09,C1378,Georgia,Clothing,Pants,3,125.12,30.03
O20458,2023-02-19,C1467,Georgia,Electronics,Audio,5,500.43,96.18
O20459,2023-09-10,C1233,Florida,Home,Bedding,2,147.47,19.96
O20460,2023-12-24,C1075,Ohio,Clothing,Shirts,2,53.32,7.43
O20461,2024-04-09,C1203,Michigan,Toys,Board Games,3,75.06,16.03
O20462,2024-11-27,C1318,Texas,Home,Furniture,1,199.62,27.57
O20463,2024-11-29,C1135,New York,Clothing,Pants,2,90.6,13.88
O20464,2023-03-16,C1445,Michigan,Electronics,Audio,4,446.97,48.41
O20465,2024-01-17,C1023,New York,Toys,Puzzles,4,81.77,
O20466,2024-07-01,C1112,Michigan,Toys,Board Games,2,54.08,8.35
O20467,2024-09-13,C1441,North Carolina,Electronics,Phone,2,925.4,148.53
O20468,2023-12-13,C1438,Pennsylvania,Sports,Outdoor,3,252.93,57.2
O20469,2024-09-05,C1067,Georgia,Electronics,Phone,5,2576.71,603.22
O20470,2024-10-30,C1159,Ohio,Electronics,Audio,3,355.45,76.36
O20471,2023-06-05,C1207,Pennsylvania,Electronics,Laptop,5,4427.12,279.24
O20472,2023-11-15,C1227,New York,Beauty,Hair,4,118.91,16.49
O20473,2024-02-15,C1380,California,Home,Furniture,5,1561.39,185.28
O20474,2024-05-07,C1282,New York,Toys,Action Figures,3,67.59,6.27
O20475,2024-07-22,C1257,Pennsylvania,Electronics,Accessories,2,48.97,11.35
O20476,2023-02-11,C1168,California,Home,Kitchen,5,296.67,67.64
O20477,2023-05-27,C1409,California,Clothing,Pants,3,131.89,18.87
O20478,2024-04-12,C1181,California,Beauty,Skincare,4,133.47,10.27
O20479,2024-10-28,C1447,Ohio,Electronics,Accessories,5,178.75,9.42
O20480,2024-11-10,C1324,North Carolina,Electronics,Phone,4,1807.65,248.9
O20481,2023-06-13,C1011,North Carolina,Electronics,Phone,4,1988.44,115.31
O20482,2023-08-09,C1039,Florida,Beauty,Makeup,1,31.04,5.34
O20483,2024-01-18,C1467,Georgia,Clothing,Pants,5,240.04,41.21
O20484,2024-08-10,C1420,Ohio,Clothing,Jackets,3,265.16,60.93
O20485,2024-09-26,C1147,Florida,Clothing,Pants,5,184.78,16.26
O20486,2023-02-14,C1204,Illinois,Sports,Outdoor,5,413.49,51.39
O20487,2023-03-24,C1429,California,Beauty,Makeup,4,141.06,31.3
O20488,2023-04-03,C1033,Michigan,Toys,Board Games,4,104.16,15.09
O20489,2023-06-28,C1293,New York,Clothing,Jackets,4,364.65,22.59
O20490,2023-09-17,C1188,Florida,Electronics,Phone,4,2023.09,145.98
O20491,2024-06-15,C1193,Pennsylvania,Sports,Accessories,3,82.85,17.62
O20492,2024-09-29,C1122,New York,Clothing,Shirts,2,43.27,8.6
O20493,2023-01-11,C1317,Texas,Clothing,Jackets,1,90.26,20.32
O20494,2023-06-16,C1009,Pennsylvania,Home,Bedding,4,374.48,27.63
O20495,2023-07-03,C1021,California,Sports,Outdoor,4,,57.93
O20496,2023-03-12,C1076,Ohio,Clothing,Shoes,1,55.52,10.05
O20497,2023-09-10,C1490,Florida,Home,Bedding,4,360.3,34.75
O20498,2024-05-20,C1020,Illinois,Beauty,Skincare,2,60.57,14.83
O20499,2024-06-22,C1438,Pennsylvania,Clothing,Pants,5,205.76,33.76
O20500,2024-09-25,C1295,Florida,Electronics,Laptop,1,661.16,152.98
O20501,2023-02-02,C1146,Illinois,Sports,Accessories,3,91.63,20.33
O20502,2023-12-09,C1266,Pennsylvania,Sports,Accessories,1,24.51,2.86
O20503,2023-12-10,C1279,Ohio,Beauty,Hair,2,48.51,7.63
O20504,2024-02-12,C1076,Ohio,Toys,Puzzles,3,52.04,7.09
O20505,2024-02-28,C1437,Georgia,Clothing,Jackets,5,469.4,90.04
O20506,2024-06-23,C1487,Texas,Sports,Fitness,4,176.73,29.62
O20507,2024-09-17,C1348,New York,Clothing,Jackets,1,76.41,15.81
O20508,2024-10-10,C1088,Michigan,Beauty,Skincare,3,88.95,4.66
O20509,2024-08-30,C1406,New York,Sports,Accessories,1,32.59,6.11
O20510,2024-09-02,C1100,California,Home,Furniture,5,1418.91,161.49
O20511,2023-06-01,C1455,Florida,Beauty,Makeup,1,41.74,3.96
O20512,2024-02-19,C1334,California,Beauty,Skincare,3,58.73,12.35
O20513,2024-04-09,C1254,Texas,Electronics,Laptop,2,1583.65,107.44
O20514,2024-10-27,C1247,North Carolina,Home,Bedding,3,272.34,26.06
O20515,2024-11-13,C1008,Illinois,Electronics,Accessories,1,33.73,3.06
O20516,2023-02-06,C1189,Texas,Home,Furniture,5,1400.34,187.6
O20517,2023-11-12,C1139,North Carolina,Electronics,Laptop,4,3856.45,441.44
O20518,2024-11-06,C1475,North Carolina,Clothing,Jackets,4,289.42,56.17
O20519,2023-05-25,C1274,Florida,Beauty,Hair,5,,17.53
O20520,2023-09-29,C1487,Texas,Sports,Accessories,1,27.17,3.13
O20521,2023-10-30,C1437,Georgia,Clothing,Shoes,5,255.85,35.15
O20522,2023-11-11,C1304,Ohio,Home,Bedding,1,76.57,7.01
O20523,2023-12-04,C1170,Pennsylvania,Home,Bedding,3,225.83,41.59
O20524,2024-01-19,C1245,Michigan,Sports,Accessories,2,63.02,8.14
O20525,2024-04-03,C1349,Pennsylvania,Home,Furniture,1,254.66,19.5
O20526,2024-06-29,C1254,Texas,Toys,Puzzles,4,51.66,3.9
O20527,2024-09-13,C1238,Pennsylvania,Sports,Fitness,4,208.12,23.82
O20528,2024-11-01,C1227,New York,Clothing,Pants,2,75.57,15.07
O20529,2023-04-10,C1393,Ohio,Beauty,Hair,1,24.44,1.35
O20530,2024-02-18,C1477,Illinois,Sports,Fitness,2,140.13,14.23
O20531,2024-04-17,C1010,California,Sports,Accessories,3,100.8,8.32
O20532,2023-10-13,C1103,Florida,Clothing,Pants,2,82.16,19.82
O20533,2024-10-19,C1023,New York,Clothing,Jackets,3,237.91,45.45
O20534,2024-11-20,C1216,New York,Beauty,Hair,4,62.32,6.02
O20535,2023-09-25,C1413,Illinois,Clothing,Shirts,3,70.42,6.44
O20536,2024-02-26,C1085,New York,Home,Bedding,1,82.78,18.34
O20537,2024-07-25,C1086,Ohio,Electronics,Phone,1,611.09,53.8
O20538,2024-10-22,C1208,California,Electronics,Laptop,1,924.73,230.64
O20539,2023-03-28,C1346,Pennsylvania,Clothing,Pants,1,47.67,5.07
O20540,2023-06-27,C1120,Georgia,Home,Bedding,5,526.1,35.18
O20541,2023-11-13,C1277,Pennsylvania,Clothing,Shirts,3,$65.48,12.32
O20542,2024-05-09,C1130,Florida,Home,Furniture,1,250.04,42.99
O20543,2024-11-27,C1139,North Carolina,Home,Furniture,2,626.37,156.57
O20544,2023-05-14,C1160,New York,Toys,Action Figures,2,43.38,9.13
O20545,2023-12-30,C1259,California,Home,Kitchen,5,322.62,43.8
O20546,2024-01-27,C1328,Florida,Clothing,Shirts,3,85.28,15.8
O20547,2024-03-09,C1456,California,Clothing,Pants,3,128.65,27.48
O20548,2023-02-11,C1261,North Carolina,Electronics,Phone,3,1622.93,247.89
O20549,2023-04-22,C1026,Texas,Home,Furniture,5,1306.65,136.64
O20550,2023-04-26,C1025,Ohio,Home,Decor,3,99.65,9.17
O20551,2023-05-26,C1091,Ohio,Home,Decor,3,88.34,9.63
O20552,2023-07-11,C1387,Texas,Clothing,Shirts,1,18.04,3.96
O20553,2023-02-28,C1303,Pennsylvania,Toys,Puzzles,3,$42.78,5.39
O20554,2023-08-01,C1056,California,Electronics,Phone,1,532.75,57.18
O20555,2024-11-29,C1231,Florida,Sports,Accessories,1,31.07,6.56
O20556,2023-06-02,C1424,California,Electronics,Phone,3,1643.08,92.64
O20557,2023-09-27,C1364,Michigan,Sports,Accessories,2,58.87,9.94
O20558,2023-12-04,C1441,North Carolina,Clothing,Shirts,4,140.83,31.65
O20559,2024-05-20,C1004,Texas,Clothing,Jackets,2,208.65,27.55
O20560,2024-06-16,C1318,Texas,Clothing,Shirts,3,57.93,6.02
O20561,2023-09-01,C1025,Ohio,Electronics,Laptop,3,2965.89,439.97
O20562,2024-07-15,C1239,Texas,Clothing,Shoes,2,137.44,26.59
O20563,2024-09-22,C1121,Michigan,Electronics,Audio,3,245.38,37.62
O20564,2024-04-25,C1451,Illinois,Home,Decor,1,35.88,1.85
O20565,2023-04-05,C1135,New York,Clothing,Shoes,5,323.26,21.23
O20566,2023-10-19,C1351,Georgia,Toys,Puzzles,3,44.96,8.73
O20567,2023-11-11,C1490,Florida,Electronics,Phone,3,1586.84,206.27
O20568,2024-03-08,C1197,Michigan,Beauty,Makeup,2,70.83,14.66
O20569,2024-07-13,C1055,Michigan,Home,Furniture,1,276.35,49.71
O20570,2024-08-29,C1175,Texas,Electronics,Audio,2,295.74,49.18
O20571,2024-09-13,C1237,California,Clothing,Pants,2,89.25,20.55
O20572,2023-07-11,C1011,North Carolina,Electronics,Laptop,3,3176.0,172.34
O20573,2023-08-04,C1191,Michigan,Electronics,Accessories,1,25.24,2.04
O20574,2024-01-13,C1290,California,Home,Kitchen,3,234.74,41.05
O20575,2023-06-23,C1126,Georgia,Toys,Action Figures,3,62.83,3.97
O20576,2024-07-03,C1343,Florida,Sports,Outdoor,3,225.94,40.44
O20577,2024-08-30,C1071,Texas,Home,Kitchen,3,191.22,47.2
O20578,2023-09-09,C1280,Michigan,Sports,Fitness,5,321.41,72.56
O20579,2023-09-09,C1387,Texas,Sports,Accessories,4,122.49,20.6
O20580,2023-09-12,C1367,Michigan,Beauty,Skincare,1,31.36,7.18
O20581,2024-02-25,C1317,Texas,Home,Bedding,5,403.68,29.57
O20582,2024-05-17,C1484,Illinois,Electronics,Phone,4,2046.74,288.47
O20583,2024-08-13,C1297,Texas,Electronics,Phone,4,1789.72,242.93
O20584,2023-02-09,C1065,Illinois,Home,Kitchen,4,214.53,25.16
O20585,2023-03-20,C1156,Pennsylvania,Clothing,Pants,5,169.67,8.49
O20586,2023-05-01,C1155,Texas,Electronics,Phone,1,471.97,107.71
O20587,2023-08-29,C1097,Florida,Home,Furniture,2,458.7,94.28
O20588,2024-05-07,C1275,Florida,Electronics,Accessories,4,128.53,23.21
O20589,2024-10-28,C1237,California,Toys,Dolls,2,58.22,4.41
O20590,2023-01-31,C1378,Georgia,Electronics,Laptop,2,1978.76,248.61
O20591,2023-05-12,C1059,New York,Home,Kitchen,3,206.26,48.44
O20592,2023-06-15,C1463,Illinois,Beauty,Makeup,2,79.33,13.75
O20593,2023-06-29,C1263,Florida,Electronics,Laptop,3,2324.69,396.78
O20594,2024-03-29,C1310,Florida,Home,Furniture,1,237.47,55.24
O20595,2024-05-24,C1291,California,Toys,Action Figures,1,25.34,4.1
O20596,2024-06-28,C1275,Florida,Clothing,Shoes,3,165.29,28.02
O20597,2023-02-26,C1490,Florida,Electronics,Laptop,1,1150.27,137.05
O20598,2023-08-18,C1086,Ohio,Clothing,Pants,4,149.99,18.64
O20599,2024-02-15,C1012,Georgia,Home,Furniture,1,173.22,32.41
O20600,2024-04-02,C1284,Illinois,Home,Decor,3,101.11,11.54
O20601,2024-05-19,C1123,California,Electronics,Phone,4,2253.97,364.74
O20602,2024-07-03,C1487,Texas,Clothing,Pants,2,99.96,10.58
O20603,2024-08-06,C1013,Texas,Clothing,Pants,2,62.27,5.18
O20604,2023-03-17,C1291,California,Beauty,Hair,2,44.97,6.34
O20605,2024-02-20,C1406,New York,Clothing,Shirts,3,85.05,7.95
O20606,2024-10-08,C1317,Texas,Beauty,Makeup,2,83.66,19.22
O20607,2023-08-18,C1044,Texas,Clothing,Pants,1,23.97,2.65
O20608,2023-11-20,C1029,California,Toys,Board Games,2,74.91,12.7
O20609,2024-05-29,C1079,California,Home,Kitchen,5,319.84,32.84
O20610,2024-08-15,C1285,California,Home,Kitchen,5,320.64,32.58
O20611,2023-01-28,C1318,Texas,Clothing,Shirts,2,57.79,6.94
O20612,2023-05-26,C1490,Florida,Toys,Dolls,2,34.96,8.15
O20613,2023-06-30,C1362,Florida,Clothing,Jackets,5,460.9,59.13
O20614,2023-09-26,C1436,California,Clothing,Shoes,2,162.75,34.87
O20615,2023-06-15,C1286,Florida,Home,Bedding,4,286.09,25.59
O20616,2023-08-06,C1060,New York,Beauty,Hair,5,99.03,5.91
O20617,2023-09-01,C1288,Texas,Home,Decor,3,105.59,21.79
O20618,2023-12-07,C1371,California,Clothing,Jackets,5,421.39,66.74
O20619,2024-09-14,C1153,Florida,Toys,Action Figures,1,21.28,3.21
O20620,2023-03-21,C1322,Pennsylvania,Home,Decor,4,125.9,13.15
O20621,2023-10-12,C1158,Texas,Sports,Outdoor,3,241.44,15.56
O20622,2023-11-19,C1470,California,Beauty,Hair,2,50.46,7.4
O20623,2024-05-11,C1240,Michigan,Home,Kitchen,1,63.66,14.22
O20624,2024-07-20,C1117,Texas,Clothing,Shoes,1,63.31,4.69
O20625,2023-07-10,C1368,Texas,Toys,Board Games,4,$107.14,25.27
O20626,2024-01-04,C1351,Georgia,Home,Bedding,3,324.24,34.03
O20627,2024-02-13,C1396,Georgia,Sports,Fitness,1,67.72,10.59
O20628,2024-02-25,C1350,Florida,Electronics,Audio,3,249.29,15.78
O20629,2024-03-04,C1350,Florida,Electronics,Audio,3,382.69,51.67
O20630,2024-05-27,C1386,Texas,Electronics,Accessories,1,33.18,2.49
O20631,2024-07-21,C1332,California,Home,Decor,3,100.29,5.98
O20632,2023-02-24,C1169,Illinois,Sports,Fitness,4,$186.25,45.32
O20633,2023-06-29,C1181,California,Electronics,Laptop,1,749.31,146.88
O20634,2023-08-23,C1147,Florida,Toys,Board Games,4,117.93,22.86
O20635,2023-09-22,C1191,Michigan,Home,Decor,4,131.8,8.98
O20636,2023-10-16,C1011,North Carolina,Toys,Puzzles,3,47.98,11.32
O20637,2024-10-10,C1117,Texas,Clothing,Shirts,3,81.66,11.75
O20638,2024-11-29,C1355,Pennsylvania,Beauty,Hair,1,18.69,4.12
O20639,2023-07-08,C1274,Florida,Electronics,Audio,2,189.64,9.96
O20640,2024-05-03,C1178,Michigan,Toys,Action Figures,1,24.36,2.67
O20641,2024-10-21,C1386,Texas,Clothing,Pants,4,173.45,43.23
O20642,2023-11-09,C1449,California,Home,Kitchen,3,198.13,26.86
O20643,2024-02-07,C1044,Texas,Beauty,Skincare,4,126.91,28.9
O20644,2023-09-23,C1060,New York,Clothing,Pants,5,232.92,26.93
O20645,2023-10-19,C1160,New York,Electronics,Audio,5,565.7,87.72
O20646,2023-11-07,C1420,Ohio,Toys,Dolls,4,112.42,24.83
O20647,2024-05-19,C1491,Pennsylvania,Home,Kitchen,2,132.03,22.6
O20648,2023-11-16,C1085,New York,Home,Decor,2,$76.67,14.95
O20649,2024-09-09,C1274,Florida,Clothing,Shirts,1,20.52,1.97
O20650,2024-09-23,C1042,California,Electronics,Accessories,1,30.63,2.49
O20651,2024-11-21,C1401,Michigan,Clothing,Jackets,1,84.64,8.13
O20652,2024-04-15,C1192,Michigan,Electronics,Phone,3,1900.27,282.4
O20653,2024-06-06,C1464,North Carolina,Beauty,Hair,2,40.6,8.53
O20654,2023-04-07,C1186,Georgia,Electronics,Laptop,4,$4184.26,505.45
O20655,2024-02-15,C1368,Texas,Clothing,Jackets,5,310.81,50.65
O20656,2024-06-17,C1429,California,Electronics,Phone,2,892.52,188.29
O20657,2024-09-13,C1065,Illinois,Electronics,Phone,2,1065.86,104.19
O20658,2023-01-29,C1408,Michigan,Home,Furniture,2,532.28,120.61
O20659,2023-03-17,C1309,Texas,Home,Furniture,1,223.12,53.69
O20660,2024-04-16,C1380,California,Electronics,Audio,3,411.61,23.79
O20661,2024-08-02,C1252,Georgia,Electronics,Audio,4,467.94,28.93
O20662,2023-09-22,C1439,California,Electronics,Laptop,1,874.24,59.62
O20663,2023-10-12,C1125,Florida,Toys,Puzzles,3,44.47,9.13
O20664,2024-01-20,C1373,Pennsylvania,Home,Kitchen,2,144.1,12.66
O20665,2024-05-05,C1254,Texas,Electronics,Accessories,3,104.7,20.43
O20666,2024-05-14,C1430,California,Home,Kitchen,1,76.95,10.64
O20667,2024-05-21,C1325,Ohio,Toys,Dolls,2,54.13,11.76
O20668,2023-02-23,C1211,Pennsylvania,Beauty,Hair,1,25.79,5.46
O20669,2023-09-04,C1139,North Carolina,Sports,Accessories,4,124.29,30.07
O20670,2024-06-22,C1082,New York,Clothing,Pants,2,78.48,7.86
O20671,2024-07-12,C1262,California,Electronics,Laptop,3,2522.56,241.78
O20672,2024-07-18,C1279,Ohio,Electronics,Laptop,1,876.21,49.33
O20673,2024-11-23,C1343,Florida,Toys,Board Games,5,147.14,19.43
O20674,2023-03-23,C1342,Texas,Sports,Fitness,3,188.4,26.72
O20675,2023-07-12,C1450,Ohio,Clothing,Jackets,3,218.74,53.13
O20676,2023-12-19,C1189,Texas,Clothing,Pants,2,87.29,18.87
O20677,2023-10-16,C1071,Texas,Clothing,Shoes,3,166.82,13.91
O20678,2023-04-12,C1377,California,Clothing,Shoes,1,44.7,9.37
O20679,2024-01-13,C1293,New York,Clothing,Pants,5,147.46,12.63
O20680,2024-04-01,C1494,Florida,Home,Decor,4,95.96,6.29
O20681,2024-07-06,C1494,Florida,Electronics,Laptop,5,3543.19,770.35
O20682,2024-11-26,C1361,Pennsylvania,Clothing,Jackets,1,65.6,16.08
O20683,2023-11-12,C1115,Michigan,Home,Decor,2,59.77,4.04
O20684,2023-11-25,C1237,California,Electronics,Phone,1,521.45,110.96
O20685,2024-03-03,C1058,California,Electronics,Accessories,3,72.83,16.16
O20686,2024-03-18,C1168,California,Clothing,Pants,2,68.97,5.09
O20687,2024-07-27,C1244,California,Beauty,Skincare,4,87.03,9.28
O20688,2023-10-13,C1278,Pennsylvania,Toys,Puzzles,4,54.06,10.64
O20689,2024-07-14,C1025,Ohio,Electronics,Accessories,1,33.26,7.04
O20690,2024-08-29,C1230,Ohio,Home,Furniture,3,747.37,90.28
O20691,2024-07-31,C1173,Texas,Clothing,Shirts,4,101.23,8.3
O20692,2023-03-18,C1392,New York,Home,Decor,5,174.95,31.43
O20693,2023-03-19,C1310,Florida,Toys,Action Figures,2,32.29,
O20694,2023-05-12,C1486,California,Beauty,Skincare,5,140.8,21.22
O20695,2023-07-05,C1463,Illinois,Home,Furniture,4,1033.15,81.61
O20696,2023-07-18,C1469,North Carolina,Sports,Outdoor,4,366.54,80.23
O20697,2023-03-18,C1085,New York,Sports,Outdoor,1,84.36,15.1
O20698,2023-07-14,C1308,Ohio,Beauty,Skincare,1,33.96,7.6
O20699,2024-08-24,C1246,Florida,Home,Decor,2,58.59,13.86
O20700,2024-11-02,C1181,California,Clothing,Jackets,1,61.96,13.08
O20701,2024-11-26,C1320,Illinois,Clothing,Shoes,3,132.68,32.07
O20702,2023-04-21,C1428,New York,Electronics,Laptop,2,2020.61,486.67
O20703,2023-05-13,C1339,California,Electronics,Audio,3,282.26,49.08
O20704,2023-09-10,C1298,Pennsylvania,Toys,Board Games,1,34.78,6.8
O20705,2023-01-08,C1351,Georgia,Home,Furniture,2,466.55,88.59
O20706,2023-05-21,C1269,New York,Sports,Accessories,4,150.04,26.14
O20707,2023-11-09,C1243,New York,Electronics,Audio,5,559.62,30.15
O20708,2023-12-10,C1383,Michigan,Electronics,Audio,4,451.65,54.73
